"rowID","UTC","apparent_temperature","cloudcover","cloudcover_high","cloudcover_low","cloudcover_mid","dewpoint_2m","et0_fao_evapotranspiration","is_day","precipitation","pressure_msl","rain","relativehumidity_2m","snowfall","soil_moisture_0_to_7cm","soil_moisture_100_to_255cm","soil_moisture_28_to_100cm","soil_moisture_7_to_28cm","soil_temperature_0_to_7cm","soil_temperature_100_to_255cm","soil_temperature_28_to_100cm","soil_temperature_7_to_28cm","surface_pressure","temperature_2m","vapor_pressure_deficit","winddirection_100m","winddirection_10m","windgusts_10m","windspeed_100m","windspeed_10m","Irr0","POAb","POAd","POAg","aoi","apparent_elevation","apparent_zenith","azimuth","dhi","dni","elevation","equation_of_time","ghi","surface_azimuth","surface_tilt","tracker_theta","zenith","Irr","year","PLANT"
"Row14587","2024-03-24 07:00:00+00:00",12.3,80,79,2,0,8.3,0.03,1,0,1009.3,0,72,0,0.259,0.202,0.185,0.269,11.6,14.8,14,14.1,1000.1,13.2,0.43,287,328,9.4,10.1,3.4,630.3074116548863,553.3436253257433,42.949170392281694,34.014615936861205,30.08314663401545,17.364131010684215,72.6358689893158,103.56229730572822,51.48936961251511,643.2221464692906,17.30957158806157,-6.172911943399716,246.5258155394592,89.9999997570862,46.081609530092855,46.08160953009284,72.69042841193843,208.90416666666667,2024,"plant_1"
"Row14588","2024-03-24 08:00:00+00:00",14.5,98,98,3,0,8,0.11,1,0,1009.4,0,62,0,0.259,0.202,0.185,0.269,12.9,14.8,14,14,1000.2,15.1,0.65,285,27,8.6,4.1,0.8,861.3565866444263,731.8680210536882,53.90735041257972,75.58121517815856,22.57980104571697,27.977970274426397,62.0220297255736,115.06748977497163,68.59725900115114,793.298831155143,27.94609428209492,-6.1603006980870605,441.5204892284808,90,55.14876243768426,55.14876243768426,62.05390571790509,239.79216666666667,2024,"plant_1"
"Row14589","2024-03-24 09:00:00+00:00",15.7,98,98,2,0,8.3,0.21,1,0,1008.9,0,58,0,0.258,0.202,0.185,0.269,14.6,14.8,14,14,999.8,16.6,0.79,83,96,11.9,2.9,3.3,888.2745159115751,748.9530330988136,68.00232016353321,71.31916264922829,29.62874285966892,37.53467253730602,52.46532746269398,128.86966143590007,79.83807134802896,862.4177709403576,37.51269082804486,-6.147688278683442,605.2283404866016,89.9999999288522,45.26846613287268,45.26846613287268,52.48730917195514,265.1412222222222,2024,"plant_1"
"Row14590","2024-03-24 10:00:00+00:00",17.2,95,95,2,0,9.1,0.31,1,0,1008.7,0,56,0,0.256,0.202,0.185,0.269,16.3,14.8,14,14.1,999.6,18,0.91,76,79,14,3,3.7,847.4705891324444,729.355005267341,81.58503097579133,36.53055288931224,35.559342680886104,45.15783459935715,44.84216540064285,146.14979235624932,87.1218928050248,896.9208543192502,45.14106984345471,-6.1350747127677705,722.9176139120527,89.99999982823401,28.89601878251757,28.89601878251757,44.85893015654529,344.40833333333336,2024,"plant_1"
"Row14591","2024-03-24 11:00:00+00:00",18.7,58,57,1,4,10.1,0.37,1,0,1008.6,0,56,0,0.254,0.202,0.185,0.268,17.9,14.8,14,14.3,999.6,19,0.96,51,57,17.6,5.1,6,806.4504028761593,709.9522169544921,89.86229488348903,6.635891038178301,38.87104701881888,49.62949118680533,40.37050881319467,167.34094807158172,90.82636575833244,911.9331298492002,49.61517769378196,-6.12246002782922,785.5640400200876,89.99999822198647,10.52348541081004,10.523485410810045,40.38482230621804,564.1823333333333,2024,"plant_1"
"Row14592","2024-03-24 12:00:00+00:00",20.9,44,37,0,15,11.6,0.45,1,0,1007.8,0,60,0,0.252,0.202,0.185,0.267,19.3,14.8,14,14.5,998.8,19.7,0.93,351,45,19.4,2.2,4.1,804.4577244542196,709.123752510069,90.26793403416544,5.066037909985123,39.007445349707446,49.85429900729562,40.14570099270437,190.5464059998851,91.00222783871136,912.6078959596612,49.84009996000458,-6.10984425139092,788.5793621739616,254.99997679703367,8.764100723868514,-8.74904830626927,40.15990003999541,482.0928888888888,2024,"plant_1"
"Row14593","2024-03-24 13:00:00+00:00",22.6,63,8,0,60,13,0.47,1,0,1006.6,0,63,0,0.249,0.202,0.185,0.267,20.7,14.8,14,14.8,997.6,20.3,0.89,250,72,16.2,5.4,1.1,843.4693839578426,727.6981385592616,82.6638673330195,33.10737806556172,35.942110180552234,45.768096915862834,44.231903084137166,212.07171326081365,87.65104646290342,899.1619349230858,45.7516882117811,-6.097227411023293,731.7604789878843,270.0000005737712,27.250700971280693,-27.250700971280693,44.2483117882189,582.992,2024,"plant_1"
"Row14594","2024-03-24 14:00:00+00:00",19.2,45,0,1,45,7.3,0.46,1,0,1005.6,0,39,0,0.246,0.202,0.185,0.266,20.9,14.8,14,14.9,996.7,21.9,1.61,252,253,44.3,24.6,18.4,886.8429982690982,748.7409681332501,69.48200496148586,68.62002517436213,30.19664827844437,38.40405274049612,51.59594725950387,229.751277003154,80.73544478280401,867.0621715212574,38.38275252962936,-6.08460953422582,619.2904871444454,270.000000171766,43.80270226161198,-43.80270226161198,51.61724747037064,590.2092777777777,2024,"plant_1"
"Row14595","2024-03-24 15:00:00+00:00",17.4,1,0,1,0,6.1,0.4,1,0,1004.8,0,38,0,0.244,0.202,0.184,0.265,20.8,14.8,14,15.3,995.9,21.1,1.56,252,256,37.4,26.1,18.9,870.9602973241352,738.0680439265384,55.13132117492823,77.76093222266861,23.02228918626719,29.00168049158043,60.99831950841957,243.85611994348028,69.94121740457923,802.7156736741105,28.971145916016496,-6.071990648524661,459.7617113392967,270.0000000711478,54.82817080778941,-54.82817080778941,61.0288540839835,541.4630555555556,2024,"plant_1"
"Row14596","2024-03-24 16:00:00+00:00",15.5,31,30,2,0,5.5,0.33,1,0,1004.6,0,39,0,0.242,0.202,0.184,0.265,20.2,14.8,14,15.6,995.6,19.8,1.41,256,257,41.4,31.2,22.5,673.293528053977,589.7519489626808,43.99419756035241,39.54738153094366,27.050320427456324,18.47423135745368,71.52576864254631,255.5500638998211,53.65011859673832,665.258939455021,18.42324212932503,-6.059370781498728,267.1535732803832,270.000000343532,48.80635225210861,-48.80635225210861,71.57675787067497,357.2548333333334,2024,"plant_1"
"Row14597","2024-03-24 17:00:00+00:00",13.9,8,6,1,0,6,0.22,1,0,1004.5,0,45,0,0.241,0.202,0.184,0.264,19.3,14.8,14.1,15.8,995.5,18.1,1.14,256,255,42.5,33.1,22,175.5403586184879,149.80158324462167,23.595058006014806,2.143717367851436,66.44159138330912,7.460428383569941,82.53957161643007,265.9306324744564,24.39046798095698,317.2830392164368,7.3229505816687555,-6.04674996063477,73.82499049891435,270.00000103108715,16.202062248114583,-16.202062248114583,82.67704941833124,85.94694444444445,2024,"plant_1"
"Row14598","2024-03-24 18:00:00+00:00",11.7,40,39,1,0,5.8,0.15,1,0,1004.6,0,50,0,0.24,0.202,0.184,0.264,18,14.8,14.1,15.9,995.5,16.3,0.93,260,258,43.9,38.7,24.6,0.4396471247207993,0.2251425429111088,0.2143512517932073,0.0001533300164831,14.420520456565312,-3.8090096031287057,93.80900960312869,275.8868017358364,0.2144913441418238,3.120837829086049,-3.922924072384653,-6.034128213471074,0.2887883833024902,45,0.3885556524795246,-0.3885556524795343,93.92292407238465,1.5594666666666668,2024,"plant_1"
"Row14599","2024-03-24 19:00:00+00:00",10.1,22,18,4,1,5.3,0.14,0,0,1004.7,0,52,0,0.24,0.202,0.184,0.264,16.9,14.8,14.1,16,995.6,15.1,0.83,270,268,46.1,42.1,26.6,0,0,0,0,0,-14.961535678923054,104.96153567892306,286.2100247001077,0,0,-14.961535678923054,-6.021505567579273,0,0,0,0,104.96153567892306,0,2024,"plant_1"
"Row14600","2024-03-24 20:00:00+00:00",8.6,6,1,5,1,4.9,0.13,0,0,1005.2,0,53,0,0.239,0.202,0.184,0.264,16,14.8,14.1,16,996.1,14.5,0.79,273,271,54,49,32,0,0,0,0,0,-25.39133858166769,115.39133858166768,297.7322358819592,0,0,-25.39133858166769,-6.008882050461277,0,0,0,0,115.39133858166768,0,2024,"plant_1"
"Row14601","2024-03-24 21:00:00+00:00",8.9,12,10,2,2,5.3,0.1,0,0,1006,0,56,0,0.239,0.202,0.184,0.264,15.4,14.8,14.1,15.9,996.8,13.9,0.69,297,300,57.2,40.2,26.1,0,0,0,0,0,-34.65257685821411,124.6525768582141,311.4108817447426,0,0,-34.65257685821411,-5.996257689647488,0,0,0,0,124.6525768582141,0,2024,"plant_1"
"Row14602","2024-03-24 22:00:00+00:00",9.8,57,47,19,3,8.8,0.01,0,0,1006.6,0,81,0,0.239,0.202,0.185,0.264,14.6,14.8,14.1,15.8,997.4,12,0.27,343,344,45,20.4,12.8,0,0,0,0,0,-41.91456715978246,131.91456715978245,328.1852297008268,0,0,-41.91456715978246,-5.983632512730765,0,0,0,0,131.91456715978245,0,2024,"plant_1"
"Row14603","2024-03-24 23:00:00+00:00",9.8,31,0,30,9,8.7,0,0,0,1007,0,86,0,0.239,0.202,0.185,0.264,13.9,14.8,14.1,15.7,997.7,11,0.19,296,281,21.2,11.6,5.5,0,0,0,0,0,-46.08899840891698,136.08899840891698,348.2368885406925,0,0,-46.08899840891698,-5.9710065471899725,0,0,0,0,136.08899840891698,0.3638958333333333,2024,"plant_1"
"Row14604","2024-03-25 00:00:00+00:00",8.6,22,0,22,2,8.1,0,0,0,1007,0,84,0,0.239,0.202,0.185,0.264,13.3,14.8,14.1,15.5,997.7,10.6,0.2,272,262,18,19.8,10.5,0,0,0,0,0,-46.257533589230086,136.25753358923006,39.886635449191125,0,0,-46.257533589230086,-5.958379820573707,0,0,0,0,136.25753358923006,0.0412142857142857,2024,"plant_1"
"Row14605","2024-03-25 01:00:00+00:00",8,31,0,29,27,7.8,0.01,0,0,1006.8,0,84,0,0.239,0.202,0.185,0.264,12.8,14.8,14.1,15.4,997.5,10.4,0.21,271,264,22,23.4,13,0,0,0,0,0,-42.37628362551124,132.37628362551123,30.15564452815701,0,0,-42.37628362551124,-5.945752360460271,0,0,0,0,132.37628362551123,0.2981130952380953,2024,"plant_1"
"Row14606","2024-03-25 02:00:00+00:00",7.7,62,0,0,61,7.8,0.01,0,0,1006.9,0,84,0,0.238,0.202,0.184,0.264,13,14.8,14.2,15.4,997.6,10.4,0.2,267,261,24.5,25.2,14.6,0,0,0,0,0,-35.31617529915713,125.31617529915714,47.20033787729516,0,0,-35.31617529915713,-5.933124194365519,0,0,0,0,125.31617529915714,0.0261333333333333,2024,"plant_1"
"Row14607","2024-03-25 03:00:00+00:00",8.1,54,34,1,29,7.5,0.01,0,0,1006.7,0,81,0,0.238,0.202,0.185,0.264,12.7,14.8,14.2,15.3,997.4,10.7,0.25,280,278,24.8,23.7,13.4,0,0,0,0,0,-26.17407316498304,116.17407316498306,61.08757173617168,0,0,-26.17407316498304,-5.9204953498113655,0,0,0,0,116.17407316498306,0,2024,"plant_1"
"Row14608","2024-03-25 04:00:00+00:00",7.4,9,0,4,6,6.6,0.03,0,0,1007.1,0,77,0,0.238,0.202,0.185,0.264,12.4,14.8,14.2,15.1,997.8,10.6,0.3,275,271,26.6,26.4,15.8,0,0,0,0,0,-15.80460051220728,105.80460051220729,72.73262005960935,0,0,-15.80460051220728,-5.907865854385818,0,0,0,0,105.80460051220729,0,2024,"plant_1"
"Row14609","2024-03-25 05:00:00+00:00",6.6,3,0,2,1,5.2,0.04,0,0,1007.4,0,71,0,0.238,0.202,0.185,0.264,12.1,14.8,14.2,14.9,998.1,10.2,0.36,278,271,29.2,29.4,16.9,0.083013249680988,0.0342979340970517,0.0487057084848936,0.00000960709904258254,7.298606104630398,-4.700747008918649,94.70074700891864,83.10111877060642,0.0487154532954696,0.8133768953628593,-4.784369965797255,-5.895235735599878,0.0600337714447755,7.499998415463172,0.1350638698254469,0.1350638698254395,94.78436996579728,0.8026315789473685,2024,"plant_1"
"Row14610","2024-03-25 07:00:00+00:00",7,6,0,5,0,4.7,0.07,1,0,1008.9,0,67,0,0.238,0.202,0.185,0.264,11.8,14.8,14.2,14.5,999.6,10.7,0.43,279,272,30.2,28.5,16.9,641.3087405780633,562.3144981900783,43.54380600578136,35.45043638220366,29.03002838323779,17.686488789541237,72.31351121045876,103.3149359570288,52.44047749564214,646.8809273444159,17.63300340928163,-5.8699737381418045,251.95178716102893,89.9999998993818,46.81981311482409,46.81981311482409,72.36699659071836,334.4005,2024,"plant_1"
"Row14611","2024-03-25 08:00:00+00:00",8.8,2,0,0,2,5.3,0.14,1,0,1009.6,0,62,0,0.237,0.202,0.185,0.263,12.6,14.8,14.2,14.4,1000.3,12.4,0.55,277,272,32.4,24.3,16.9,865.1950225781147,734.2513673604207,54.61679794647287,76.32685727122121,22.24958409917245,28.316584372230185,61.68341562776981,114.82664833037708,69.46273376662818,794.0006490353758,28.285158030494618,-5.8573419145704975,446.82433136792974,89.9999999288522,55.09282321958114,55.09282321958114,61.71484196950538,575.1074444444445,2024,"plant_1"
"Row14612","2024-03-25 09:00:00+00:00",10.4,2,0,2,0,5.4,0.23,1,0,1010.2,0,57,0,0.236,0.202,0.185,0.263,13.8,14.8,14.2,14.3,1001,13.9,0.69,295,293,33.8,21.4,16.5,890.9902892469089,751.0723184512702,68.85962577065091,71.05834502498764,29.316855664887644,37.89681859959344,52.10318140040656,128.65683373337504,80.67830236583634,862.1885128831441,37.87512133353302,-5.844709577818624,610.226287391669,89.99999982823401,44.98164127631117,44.98164127631117,52.12487866646697,608.7862222222221,2024,"plant_1"
"Row14613","2024-03-25 10:00:00+00:00",11.4,5,0,1,3,4.2,0.31,1,0,1010.7,0,49,0,0.235,0.202,0.185,0.263,15.1,14.8,14.2,14.3,1001.5,14.8,0.86,312,310,33.1,18.4,14.6,850.6524628308842,732.0241122316726,82.44490969631329,36.18344090289829,35.21131862971117,45.54519690863964,44.45480309136036,146.0147169222162,87.94550465024149,896.3204561839519,45.52865677561047,-5.832076755469946,727.5678631618143,89.9999994100048,28.65612192171692,28.656121921716917,44.47134322438953,595.3535555555555,2024,"plant_1"
"Row14614","2024-03-25 11:00:00+00:00",12.9,3,0,0,3,3.8,0.38,1,0,1011,0,46,0,0.233,0.202,0.185,0.262,16.5,14.8,14.2,14.4,1001.8,15.4,0.95,318,318,31,16.8,13.5,810.3226128443288,713.1328162446126,90.68525244246898,6.504544157247156,38.49095703046913,50.02778112771964,39.97221887228036,167.35734571246925,91.6334063194462,911.164667482171,50.01366775977249,-5.819443475036678,789.8708544144956,89.99999921596793,10.367774620536313,10.367774620536318,39.98633224022751,569.5503333333334,2024,"plant_1"
"Row14615","2024-03-25 12:00:00+00:00",13.8,3,0,3,1,3.7,0.42,1,0,1011,0,44,0,0.231,0.202,0.184,0.262,17.6,14.8,14.2,14.6,1001.9,15.9,1.02,324,327,30.2,16.5,13.3,808.5952488875795,712.4341898070558,91.04756670733614,5.113492373187665,38.60998961154719,50.2312231563566,39.7687768436434,190.7465852618266,91.79140039725915,911.7673335754936,50.21721219313513,-5.806809764070446,792.5766468755711,270.0000025681421,8.795298121626223,-8.795298121626908,39.78278780686487,566.1456666666668,2024,"plant_1"
"Row14616","2024-03-25 13:00:00+00:00",14,0,0,0,0,3,0.42,1,0,1010.4,0,41,0,0.229,0.202,0.184,0.261,18.4,14.8,14.2,14.8,1001.3,16.2,1.09,341,347,29.9,15.6,12.6,847.2008594046214,730.6508181738504,83.41090790565018,33.139133325120675,35.54550556393347,46.09672528153208,43.90327471846791,212.39621271626103,88.42099098919817,898.3209979826378,46.08050304248911,-5.794175650149555,735.5049589087175,270.000000171766,27.19465859685882,-27.194658596858822,43.919496957510894,359.61177777777783,2024,"plant_1"
"Row14617","2024-03-25 14:00:00+00:00",13.7,100,100,0,0,5.4,0.38,1,0,1009.9,0,50,0,0.223,0.202,0.184,0.258,18.9,14.8,14.2,15,1000.8,15.8,0.89,20,22,30.2,15.7,12.8,889.8396792573338,751.0134374746114,70.18945361674697,68.63678816597552,29.812923393106544,38.68137332772783,51.31862667227217,230.11887628216616,81.48490013513829,866.3289809893434,38.66028239643949,-5.781541160798345,622.8548102967505,270.000000343532,43.67481466105982,-43.67481466105982,51.33971760356052,541.3837222222223,2024,"plant_1"
"Row14618","2024-03-25 15:00:00+00:00",12.1,10,10,0,0,6.4,0.28,1,0,1009.6,0,56,0,0.222,0.202,0.184,0.258,18.7,14.8,14.2,15.2,1000.4,15.1,0.75,46,45,30.6,18.1,14.3,873.7789997209276,739.8443784177979,55.73207246998239,78.20254883314747,22.6373044836705,29.23964396566345,60.76035603433655,244.22406008460612,70.6705877571833,802.3724579738927,29.209404945683712,-5.768906323554499,463.2216461474217,270,54.7787282621434,-54.7787282621434,60.79059505431628,400.4623333333333,2024,"plant_1"
"Row14619","2024-03-25 16:00:00+00:00",11.7,35,35,0,0,6.2,0.23,1,0,1009.4,0,57,0,0.221,0.202,0.184,0.257,18.3,14.8,14.2,15.4,1000.2,14.6,0.71,62,62,30.6,16.3,13,679.1758592368644,594.3017850473854,44.493952621059655,40.3801215684194,26.37896020424085,18.687432161385136,71.31256783861487,255.9070469042567,54.377084404907855,666.3587566022005,18.637072136161084,-5.756271166016329,270.53641688109406,270,49.161793373014326,-49.161793373014326,71.3629278638389,137.97133333333335,2024,"plant_1"
"Row14620","2024-03-25 17:00:00+00:00",11.7,93,90,0,25,6,0.14,1,0,1009.7,0,58,0,0.22,0.202,0.184,0.257,17.5,14.8,14.2,15.5,1000.5,14.1,0.67,82,80,26.6,12.7,9.9,182.00410414088185,155.3519093517758,24.350863972775745,2.301330816330262,65.77216931433783,7.659309537395688,82.34069046260431,266.2787079155537,25.20294537389661,323.5742786463705,7.525850490305237,-5.743635715703324,76.46907551448813,270.00000122941066,16.664974176706156,-16.664974176706153,82.47414950969477,31.885277777777773,2024,"plant_1"
"Row14621","2024-03-25 18:00:00+00:00",10.3,100,100,0,57,6.7,0.07,1,0,1009.1,0,66,0,0.22,0.202,0.184,0.257,16.2,14.8,14.2,15.6,999.9,12.9,0.51,96,98,22.3,20.3,12.7,0.5832040402798371,0.3070573610017936,0.2759007473300872,0.0002459319479562,21.80379588108167,-3.6112274806296543,93.61122748062968,276.23193061157457,0.2761214961960543,3.975431127598378,-3.718780872816105,-5.731000000149531,0.3774504252428514,67.50000250267964,0.4669688954801049,-0.4669688954801015,93.71878087281613,0.9121388888888888,2024,"plant_1"
"Row14622","2024-03-25 19:00:00+00:00",10,100,100,0,100,7,0.05,0,0,1009.5,0,69,0,0.22,0.202,0.184,0.257,15.2,14.8,14.2,15.5,1000.3,12.5,0.45,114,120,22.7,20.1,12.1,0,0,0,0,0,-14.744234384904182,104.7442343849042,286.5577136970576,0,0,-14.744234384904182,-5.7183640469599295,0,0,0,0,104.7442343849042,0,2024,"plant_1"
"Row14623","2024-03-25 20:00:00+00:00",9.8,100,100,0,50,7.3,0.03,0,0,1009.5,0,71,0,0.22,0.202,0.184,0.257,14.6,14.8,14.2,15.5,1000.3,12.5,0.43,134,136,25.9,22.7,14,0,0,0,0,0,-25.14828827428698,115.14828827428698,298.0834663898766,0,0,-25.14828827428698,-5.7057278836473415,0,0,0,0,115.14828827428698,0,2024,"plant_1"
"Row14624","2024-03-25 21:00:00+00:00",9.3,100,100,0,100,6.8,0.02,0,0,1009.5,0,72,0,0.22,0.202,0.184,0.257,14,14.8,14.2,15.4,1000.2,11.7,0.38,136,138,24.1,19.6,10.7,0,0,0,0,0,-34.37077750754985,124.37077750754986,311.7544193551499,0,0,-34.37077750754985,-5.693091537764,0,0,0,0,124.37077750754986,0,2024,"plant_1"
"Row14625","2024-03-25 22:00:00+00:00",8.9,99,99,0,45,5.8,0.05,0,0,1009.3,0,65,0,0.22,0.202,0.184,0.257,13.6,14.8,14.3,15.3,1000,12.1,0.49,140,138,25.6,25.8,15,0,0,0,0,0,-41.58442780686254,131.58442780686255,328.4849163801407,0,0,-41.58442780686254,-5.68045503689973,0,0,0,0,131.58442780686255,0,2024,"plant_1"
"Row14626","2024-03-25 23:00:00+00:00",8.7,100,100,0,52,3.9,0.05,0,0,1009.5,0,58,0,0.22,0.202,0.184,0.256,13.3,14.8,14.3,15.2,1000.2,12,0.6,143,134,25.9,24.2,13,0,0,0,0,0,-45.713782106757925,135.71378210675792,348.4290368962283,0,0,-45.713782106757925,-5.667818408574021,0,0,0,0,135.71378210675792,0.12124,2024,"plant_1"
"Row14627","2024-03-26 00:00:00+00:00",7.8,100,100,0,92,3.3,0.06,0,0,1009,0,57,0,0.219,0.202,0.184,0.256,12.9,14.8,14.3,15,999.7,11.6,0.59,142,132,27,27.9,16.1,0,0,0,0,0,-45.85989312013546,135.85989312013547,9.922196551828035,0,0,-45.85989312013546,-5.655181680338501,0,0,0,0,135.85989312013547,0.0358796296296296,2024,"plant_1"
"Row14628","2024-03-26 01:00:00+00:00",7.9,99,99,0,1,3.4,0.07,0,0,1008.4,0,56,0,0.219,0.202,0.184,0.256,12.8,14.8,14.3,14.9,999.1,12,0.62,137,128,31.3,29.5,17.7,0,0,0,0,0,-41.98511590205928,131.98511590205928,30.05185776110888,0,0,-41.98511590205928,-5.642544879793301,0,0,0,0,131.98511590205928,0,2024,"plant_1"
"Row14629","2024-03-26 02:00:00+00:00",7.5,100,100,0,35,3.2,0.08,0,0,1007.8,0,54,0,0.213,0.202,0.183,0.255,13.4,14.8,14.3,14.9,998.6,12.1,0.65,147,139,37.8,33.5,20.9,0,0,0,0,0,-34.94732394389443,124.94732394389445,47.01406056003759,0,0,-34.94732394389443,-5.629908034445786,0,0,0,0,124.94732394389445,0,2024,"plant_1"
"Row14630","2024-03-26 03:00:00+00:00",8.6,100,100,0,25,5.9,0.06,0,0,1007.2,0,65,0,0.212,0.202,0.183,0.255,13.1,14.8,14.3,14.8,998,12.3,0.5,136,120,36.7,29.5,18.7,0,0,0,0,0,-25.828754478580866,115.82875447858088,60.86417133732842,0,0,-25.828754478580866,-5.6172711718494,0,0,0,0,115.82875447858088,0.0253888888888888,2024,"plant_1"
"Row14631","2024-03-26 04:00:00+00:00",8.2,100,100,1,49,6.9,0.05,0,0,1006.1,0,70,0,0.212,0.202,0.183,0.255,13,14.8,14.3,14.7,996.9,12.3,0.44,141,132,39.2,34.8,22.4,0,0,0,0,0,-15.477018871187866,105.47701887118784,72.49485578520024,0,0,-15.477018871187866,-5.604634319603065,0,0,0,0,105.47701887118784,0.1881724137931034,2024,"plant_1"
"Row14632","2024-03-26 05:00:00+00:00",8,100,100,11,51,7.7,0.05,0,0,1005.8,0,74,0,0.212,0.202,0.183,0.255,12.9,14.8,14.3,14.5,996.6,12.3,0.38,153,149,43.2,39.6,25.5,0.1643259944184867,0.0726120130002491,0.0916829678885719,0.00003101352966558976,14.662323157522016,-4.390506409759239,94.39050640975924,82.85764382654992,0.091713444188696,1.4885928974955551,-4.466716732565678,-5.591997505217175,0.115675408351165,14.999999111364213,0.2265506495810118,0.2265506495810368,94.46671673256569,0.1343928571428571,2024,"plant_1"
"Row14633","2024-03-26 06:00:00+00:00",8,100,100,11,82,7.8,0.07,1,0,1005.2,0,74,0,0.212,0.202,0.183,0.254,12.8,14.8,14.3,14.4,996,12.3,0.38,141,137,45.7,38.9,26,154.78102253884174,130.9960477793623,22.048092708793515,1.7368820506859233,68.16144237537434,6.943625043126218,83.05637495687377,92.7856571219274,22.72108093227269,288.2637735304002,6.794238127721392,-5.579360756253664,65.94977672876017,89.99999925195306,14.958326312489945,14.95832631248995,83.2057618722786,7.658416666666667,2024,"plant_1"
"Row14634","2024-03-26 07:00:00+00:00",8.7,100,100,10,72,8.2,0.07,1,0,1005.2,0,74,0,0.212,0.202,0.183,0.254,13,14.8,14.3,14.4,996,12.8,0.39,131,129,46.4,37.5,25.4,651.8511425245746,570.8790452492846,44.149467950992566,36.82262932429757,28.02593602777157,18.00811118571727,71.99188881428272,103.06727529867176,53.38634076097707,650.392247619935,17.955659431734535,-5.566724100289018,257.35493476895016,90,47.49230671397718,47.49230671397718,72.04434056826547,21.2205,2024,"plant_1"
"Row14635","2024-03-26 08:00:00+00:00",9.8,100,100,22,99,8.7,0.1,1,0,1005.1,0,73,0,0.212,0.202,0.183,0.254,13.3,14.8,14.3,14.3,995.9,13.6,0.43,140,137,47.5,33.5,23.7,868.9039211326032,736.5622098312857,55.334179440999925,77.0075318603175,21.92135447580389,28.65427549878395,61.34572450121607,114.58486819028036,70.32466988768492,794.6583840050371,28.6232878760615,-5.554087564859704,452.0869539026592,90,55.017791520592105,55.017791520592105,61.37671212393851,64.76775,2024,"plant_1"
"Row14636","2024-03-26 09:00:00+00:00",10.7,100,100,3,44,9.2,0.12,1,0,1004,0,71,0,0.212,0.202,0.183,0.254,13.8,14.8,14.3,14.2,994.9,14.4,0.48,144,141,44.3,34.3,24.1,893.6532163432689,753.1501589164712,69.71495601347262,70.78810141332531,29.00502933794898,38.258005893565205,51.74199410643479,128.44249388649015,81.5147979720836,861.9394005802161,38.23658778805284,-5.541451177500373,615.1735364866719,89.9999999288522,44.696920114766925,44.69692011476693,51.76341221194716,66.15033333333334,2024,"plant_1"
"Row14637","2024-03-26 10:00:00+00:00",12.5,100,100,8,100,9.9,0.22,1,0,1003.5,0,67,0,0.212,0.202,0.183,0.254,14.9,14.8,14.3,14.3,994.4,16,0.59,140,137,47.5,32.2,23.7,853.7868177848363,734.6497310261943,83.30115663039776,35.83593012824424,34.863535342364294,45.93173136375521,44.06826863624479,145.87828219581948,88.76507780762795,895.7078241468051,45.91541245270256,-5.5288149658032735,732.1613569443357,89.99999959217718,28.41851357704396,28.418513577043957,44.08458754729744,78.72475000000001,2024,"plant_1"
"Row14638","2024-03-26 11:00:00+00:00",11.9,100,100,29,100,9.7,0.16,1,0.2,1002.9,0.2,69,0,0.213,0.202,0.183,0.253,15.2,14.8,14.3,14.3,993.8,15.5,0.55,149,145,51.8,34.4,24.3,814.1418462569121,716.2629943392554,91.50385603558632,6.374995882070074,38.11139727175938,50.42531670931351,39.57468329068649,167.37426497588476,92.43622136071428,910.3867189019376,50.41140080241496,-5.51617895729396,794.1179053751889,89.99999793245642,10.213766641706554,10.213766641706552,39.58859919758504,73.33925,2024,"plant_1"
"Row14639","2024-03-26 12:00:00+00:00",12.8,100,100,7,100,9.8,0.14,1,0,1002.6,0,68,0,0.213,0.202,0.183,0.253,15.2,14.8,14.3,14.3,993.5,15.7,0.57,141,134,44.6,27.7,19.6,812.6730363552455,715.6891746963362,91.82288973707784,5.160971921831501,38.21324808300444,50.60703667837716,39.39296332162285,190.9497808419472,92.57631089134544,910.9180286526886,50.59321123037101,-5.503543179500412,796.5142462020967,270.0000014090061,8.841155259259601,-8.841155259259658,39.40678876962898,47.15708333333333,2024,"plant_1"
"Row14640","2024-03-26 13:00:00+00:00",13.8,100,99,100,98,10.5,0.09,1,2.5,1002,2.5,72,0,0.243,0.202,0.183,0.253,15,14.8,14.3,14.4,992.9,15.6,0.5,138,131,36,21.9,13.8,850.8711656271156,733.5478871381371,84.15405525534725,33.169223233631136,35.14958232020711,46.42373015842924,43.57626984157076,212.7241660509233,89.18679059299647,897.4706763284065,46.40769145495369,-5.490907660037313,739.1928749194402,270.0000002238498,27.13944684458134,-27.13944684458134,43.59230854504631,131.86533333333335,2024,"plant_1"
"Row14641","2024-03-26 14:00:00+00:00",13.2,96,60,67,87,12.7,0.09,1,1.4,1000.7,1.4,84,0,0.237,0.202,0.184,0.255,14.6,14.8,14.3,14.2,991.6,15.4,0.28,130,120,41,31.4,20.8,892.7751399729864,753.2326860042249,70.8939002713549,68.64855369740653,29.429743943879657,38.95691928007568,51.04308071992432,230.48879416780005,82.23047783757288,865.5836907420339,38.93603382863548,-5.478272426391413,626.3685573037839,270.0000002429138,43.54829831010586,-43.54829831010586,51.06396617136452,98.53391666666668,2024,"plant_1"
